commit_hash,message,parents,is_merge,modified_files,Rectifier_Needed,LLM_Prediction,Rectified_Message
cd85fdf7d7e02098db4e4e8ef5c904b6a72dc190,"Merge branch 'master' of github.com:fabianp/memory_profiler

Conflicts:
	README.rst","['3d44876ae8979b1a2c7f94b5acd3135a59529a44', '9aea3ecf7bd84258a27f4750f0ef82f5b2cabff0']",True,[],No,No,"Merge branch 'master' of github.com:fabianp/memory_profiler

Conflicts:
	README.rst"
47d65baa13abc8b3887a4ded6bd1a96b36853b35,"Merge pull request #84 from justhalf/parameterized_decorator

Parameterize @profile decorator with precision","['cd85fdf7d7e02098db4e4e8ef5c904b6a72dc190', '3247a33c21bcb1a3a465dd2f915c8cc9a75ff62c']",True,[],No,No,"Merge pull request #84 from justhalf/parameterized_decorator

Parameterize @profile decorator with precision"
de9a92884f7111dd2f3417705fcd21dac00aa0a3,"mprof plot: add option to save plot to file

Use as: mprof plot -o <filename>.<ext>",['47d65baa13abc8b3887a4ded6bd1a96b36853b35'],False,['mprof'],No,No,"mprof plot: add option to save plot to file

Use as: mprof plot -o <filename>.<ext>"
cfc9be15a9eb3b1211ea98e614d8a3a6853c03f5,mprof plot: more line colors,['de9a92884f7111dd2f3417705fcd21dac00aa0a3'],False,['mprof'],No,No,mprof plot: more line colors
2a8e81bf271392327301825e551fc4114a2d5857,"Merge pull request #86 from kynan/save-plot-to-file

Add option to save plot to file instead of displaying","['47d65baa13abc8b3887a4ded6bd1a96b36853b35', 'cfc9be15a9eb3b1211ea98e614d8a3a6853c03f5']",True,[],No,No,"Merge pull request #86 from kynan/save-plot-to-file

Add option to save plot to file instead of displaying"
829c379a22313be9ddfa2e2dd1624e513787f38a,"FIX: new ref link update

FIX: new ref link update",['2a8e81bf271392327301825e551fc4114a2d5857'],False,['README.rst'],Yes,Yes,"Bug fix: FIX: new ref link update

FIX: new ref link update"
4da80112472c1eea5a90d86059220027e08f90fd,"Merge pull request #87 from peter1000/patch-1

FIX: new ref link update","['2a8e81bf271392327301825e551fc4114a2d5857', '829c379a22313be9ddfa2e2dd1624e513787f38a']",True,[],Yes,Yes,"Bug fix: Merge pull request #87 from peter1000/patch-1

FIX: new ref link update"
7175b2943f67eeffc97e4a43656e069b6edb64ad,add lincese file,['4da80112472c1eea5a90d86059220027e08f90fd'],False,['COPYING'],No,No,add lincese file
538dd0393cf4485e7e8d56e774c6a93343b53431,version 0.32,['7175b2943f67eeffc97e4a43656e069b6edb64ad'],False,"['memory_profiler.py', 'setup.py']",No,No,version 0.32
5be9f83706cea6a6cae1ad4eb0ca072c89832938,Update COPYING,['538dd0393cf4485e7e8d56e774c6a93343b53431'],False,['COPYING'],Yes,Yes,Update applied: Update COPYING
721c5b5536f8e22dbc5ecb785eb86056d4818fb2,Update README.rst,['5be9f83706cea6a6cae1ad4eb0ca072c89832938'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
30cf67fc403d54fec5e42dd0b07a25ebb36a4070,Correct the license,['721c5b5536f8e22dbc5ecb785eb86056d4818fb2'],False,['setup.py'],No,No,Correct the license
43393405ca0e8e5cf549a9358382287d0c93df6d,"Merge pull request #89 from changwoo/master

Correct the license","['721c5b5536f8e22dbc5ecb785eb86056d4818fb2', '30cf67fc403d54fec5e42dd0b07a25ebb36a4070']",True,[],No,No,"Merge pull request #89 from changwoo/master

Correct the license"
fe9415e207d1b7c1e222a02cf3c9f19ef8f9fa49,better doc and example for mprof,['43393405ca0e8e5cf549a9358382287d0c93df6d'],False,"['mprof', 'test/test_func.py', 'test/test_mprofile.py']",No,No,better doc and example for mprof
8d72e54c395d7d721bd4101a7f8fed3c6ecc9b41,Better help message for mprof,['fe9415e207d1b7c1e222a02cf3c9f19ef8f9fa49'],False,['mprof'],No,No,Better help message for mprof
aaf3ae481774d31316e71a58450f0ce8fe651635,avoid loading attribute if not exists,['8d72e54c395d7d721bd4101a7f8fed3c6ecc9b41'],False,['memory_profiler.py'],No,No,avoid loading attribute if not exists
7cf3b3eea920684955f1f093389a76e35bc49aea,"Merge pull request #92 from multiSnow/master

avoid loading attribute if not exists in psutil.Process","['8d72e54c395d7d721bd4101a7f8fed3c6ecc9b41', 'aaf3ae481774d31316e71a58450f0ce8fe651635']",True,[],No,No,"Merge pull request #92 from multiSnow/master

avoid loading attribute if not exists in psutil.Process"
6694c530d1d60a9e00cda8578fb98c3056937016,Add comment on psutil 2.0,['7cf3b3eea920684955f1f093389a76e35bc49aea'],False,['memory_profiler.py'],No,No,Add comment on psutil 2.0
9ff038f85734afbdb9a25d7626eb13f3a3081b56,only append if profile number is converted,['6694c530d1d60a9e00cda8578fb98c3056937016'],False,['mprof'],No,No,only append if profile number is converted
05e9714eac18a6d9d8c581391cd5604360331b70,Quit if no file found at all and tell when using last profile data,['9ff038f85734afbdb9a25d7626eb13f3a3081b56'],False,['mprof'],No,No,Quit if no file found at all and tell when using last profile data
42f683fb3155dfd96edd5ee1ffc80c384715a235,"Merge pull request #93 from shyba/fix/help-messages

Fix/help messages","['6694c530d1d60a9e00cda8578fb98c3056937016', '05e9714eac18a6d9d8c581391cd5604360331b70']",True,[],Yes,Yes,"Bug fix: Merge pull request #93 from shyba/fix/help-messages

Fix/help messages"
95d5cafefe3c4124861eb7ba0afd5a7f43d44bd8,"- Generation of report from memory_profiler
- Added reporting feature via logging module",['42f683fb3155dfd96edd5ee1ffc80c384715a235'],False,"['README.rst', 'examples/example.py', 'examples/reportingViaLogger.py', 'examples/reporting_file.py']",No,No,"- Generation of report from memory_profiler
- Added reporting feature via logging module"
744c5abe0724f91e86b358e5170a97247619bf37,"- Generation of report from memory_profiler
- Added reporting feature via logging module",['95d5cafefe3c4124861eb7ba0afd5a7f43d44bd8'],False,['memory_profiler.py'],No,No,"- Generation of report from memory_profiler
- Added reporting feature via logging module"
9d605c869e01de505ed513cdb0adb50508e9792d,updated README,['744c5abe0724f91e86b358e5170a97247619bf37'],False,['README.rst'],Yes,Yes,Update applied: updated README
f855b6fc45d0c11759a865064c15a1dd4e4a2f6d,"Rename reportingViaLogger.py to reporting_logger.py

Renamed filename",['9d605c869e01de505ed513cdb0adb50508e9792d'],False,['examples/reporting_logger.py'],No,No,"Rename reportingViaLogger.py to reporting_logger.py

Renamed filename"
ce73d205d86c3f4e30f9130f8f9238d682f3cd2c,Update README.rst,['f855b6fc45d0c11759a865064c15a1dd4e4a2f6d'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
96272299e46e9fb85764b6ffcc9e5012456df4ee,Updated based on review comments,['ce73d205d86c3f4e30f9130f8f9238d682f3cd2c'],False,"['README.rst', 'memory_profiler.py']",Yes,Yes,Update applied: Updated based on review comments
0b1a273d96757add04a2ea0bd22d5d7572c655f4,"Merge pull request #95 from sagaru/master

Reporting for memory_profiler","['42f683fb3155dfd96edd5ee1ffc80c384715a235', '96272299e46e9fb85764b6ffcc9e5012456df4ee']",True,[],No,No,"Merge pull request #95 from sagaru/master

Reporting for memory_profiler"
8b50ac14e37f6e52407c7b1428aa3aa17a610143,"Update README.rst

Updated project list",['96272299e46e9fb85764b6ffcc9e5012456df4ee'],False,['README.rst'],Yes,Yes,"Update applied: Update README.rst

Updated project list"
0e032d99388d7e1468fa38984ed700b29646b2f7,"Merge pull request #96 from sagaru/master

Update README.rst","['0b1a273d96757add04a2ea0bd22d5d7572c655f4', '8b50ac14e37f6e52407c7b1428aa3aa17a610143']",True,[],Yes,Yes,"Update applied: Merge pull request #96 from sagaru/master

Update README.rst"
46d47ae38f98e72d02bca3cba9bb1b987c5983bc,Update README.rst,['0e032d99388d7e1468fa38984ed700b29646b2f7'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
29c5f4bd38eaade075e5b0587dbfbaed1db0452d,Update README.rst,['46d47ae38f98e72d02bca3cba9bb1b987c5983bc'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
16ffef7b23ac720d45b0bb6be14bf1732cf75c44,Check arguments before logging in run_action.,['29c5f4bd38eaade075e5b0587dbfbaed1db0452d'],False,['mprof'],No,No,Check arguments before logging in run_action.
9b0d6e04a7e57ea2a5afc8719576946729bad140,"Merge pull request #99 from nvdv/bugfix

Check arguments before logging in run_action.","['29c5f4bd38eaade075e5b0587dbfbaed1db0452d', '16ffef7b23ac720d45b0bb6be14bf1732cf75c44']",True,[],Yes,Yes,"Bug fix: Merge pull request #99 from nvdv/bugfix

Check arguments before logging in run_action."
73772a8bd7cba8cac674d6a0f8f437c9a8f6b9df,Switch case for _clean_locals variable.,['29c5f4bd38eaade075e5b0587dbfbaed1db0452d'],False,['memory_profiler.py'],No,No,Switch case for _clean_locals variable.
a05270f16bd18087a1c7f2c46ae9c9ef2ce49eed,"Merge pull request #100 from nvdv/var_rename

Switch case for _clean_locals variable.","['9b0d6e04a7e57ea2a5afc8719576946729bad140', '73772a8bd7cba8cac674d6a0f8f437c9a8f6b9df']",True,[],No,No,"Merge pull request #100 from nvdv/var_rename

Switch case for _clean_locals variable."
4a37b2abdb25f1e527e7d4512ed5009219c21f93,New release,['a05270f16bd18087a1c7f2c46ae9c9ef2ce49eed'],False,"['README.rst', 'memory_profiler.py']",No,No,New release
77d06a3b5b33c897f18c48d9e22d28506eb0878c,new release,['4a37b2abdb25f1e527e7d4512ed5009219c21f93'],False,['memory_profiler.py'],No,No,new release
fe77c9b92ed439b05d34a69ff5d8b096e5827dfc,new version,['77d06a3b5b33c897f18c48d9e22d28506eb0878c'],False,"['README.rst', 'memory_profiler.py']",No,No,new version
0e53367d24128ed4960c0f8210e8d046303c2a9d,Fix for issue #101,['fe77c9b92ed439b05d34a69ff5d8b096e5827dfc'],False,['memory_profiler.py'],Yes,Yes,Bug fix: Fix for issue #101
18dccd18565763459ecb49434db81c9bf8b5fab3,"Warn about memory_profiler/mprof interplay

This took me time to track down - running memory_profiler in a script run via mprof will prevent the function timings being recorded & plotted on the graph.",['0e53367d24128ed4960c0f8210e8d046303c2a9d'],False,['README.rst'],No,No,"Warn about memory_profiler/mprof interplay

This took me time to track down - running memory_profiler in a script run via mprof will prevent the function timings being recorded & plotted on the graph."
d8bffbf2376cf74d4c752e3c53b3eb33e867203f,"Merge pull request #102 from pbowyer/patch-1

Warn about memory_profiler/mprof interplay","['0e53367d24128ed4960c0f8210e8d046303c2a9d', '18dccd18565763459ecb49434db81c9bf8b5fab3']",True,[],No,No,"Merge pull request #102 from pbowyer/patch-1

Warn about memory_profiler/mprof interplay"
fdab5be7fe335f834b60f7beee1632f72a96eb4c,fix for plots cut out of figure,['0e53367d24128ed4960c0f8210e8d046303c2a9d'],False,"['examples/numpy_example.py', 'memory_profiler.py', 'mprof']",Yes,Yes,Bug fix: fix for plots cut out of figure
018a4775bd5a03ec68769b3061728ee5d52b3511,Merge branch 'master' of github.com:fabianp/memory_profiler,"['fdab5be7fe335f834b60f7beee1632f72a96eb4c', 'd8bffbf2376cf74d4c752e3c53b3eb33e867203f']",True,[],No,No,Merge branch 'master' of github.com:fabianp/memory_profiler
8ad99995cc04210451ab7cc41ad409945fe130f5,Add %%mprun and %%memit cell magics.,['018a4775bd5a03ec68769b3061728ee5d52b3511'],False,"['README.rst', 'memory_profiler.py']",No,No,Add %%mprun and %%memit cell magics.
219e9b92aaa1e9775e0ede8f89f543d83ce3b7ac,"Merge pull request #104 from korzeniewskipl/cell_magics

Add %%mprun and %%memit cell magics for IPython.","['018a4775bd5a03ec68769b3061728ee5d52b3511', '8ad99995cc04210451ab7cc41ad409945fe130f5']",True,[],No,No,"Merge pull request #104 from korzeniewskipl/cell_magics

Add %%mprun and %%memit cell magics for IPython."
909017dea183338da8d72ad2cc2a6f266015cf07,FIX __func__ attribute under Python 3,['219e9b92aaa1e9775e0ede8f89f543d83ce3b7ac'],False,['memory_profiler.py'],Yes,Yes,Bug fix: FIX __func__ attribute under Python 3
beca98e4dc206fdc6acdedc35f645bd02d918110,Add 'window' support to plot a particular time range,['909017dea183338da8d72ad2cc2a6f266015cf07'],False,['mprof'],No,No,Add 'window' support to plot a particular time range
b894c6e4d8065fed49ded1f87b4950b3658b1921,Update README.rst,['909017dea183338da8d72ad2cc2a6f266015cf07'],False,['README.rst'],Yes,Yes,Update applied: Update README.rst
23d8a23665af56e77fb0903e8818dd46f51f5b36,New version,['b894c6e4d8065fed49ded1f87b4950b3658b1921'],False,['memory_profiler.py'],No,No,New version
1af4784db76fd44095fa9a1d2a04c24955301347,"Fix ""NameError: name 'OptionValueError' is not defined""",['beca98e4dc206fdc6acdedc35f645bd02d918110'],False,['mprof'],Yes,Yes,"Bug fix: Fix ""NameError: name 'OptionValueError' is not defined"""
fdf9ef3ab33bb8b57857979a91571728376fa762,temporary fix for #106,['23d8a23665af56e77fb0903e8818dd46f51f5b36'],False,['memory_profiler.py'],Yes,Yes,Bug fix: temporary fix for #106
d3c57424665cb2304f40d469f9e73fc3b9c76257,"Merge pull request #105 from pbowyer/xlim

Add 'window' support to mprof to plot a particular time range","['fdf9ef3ab33bb8b57857979a91571728376fa762', '1af4784db76fd44095fa9a1d2a04c24955301347']",True,[],No,No,"Merge pull request #105 from pbowyer/xlim

Add 'window' support to mprof to plot a particular time range"
7aad92e4b6254c49cc298ac25a426616c47febc0,Bogus computation of memory for process children,['d3c57424665cb2304f40d469f9e73fc3b9c76257'],False,['memory_profiler.py'],No,No,Bogus computation of memory for process children
2bd93b6494e80525f06fdbb278ebedc720f9765e,"Merge pull request #109 from florentx/patch-1

Bogus computation of memory for process children","['d3c57424665cb2304f40d469f9e73fc3b9c76257', '7aad92e4b6254c49cc298ac25a426616c47febc0']",True,[],No,No,"Merge pull request #109 from florentx/patch-1

Bogus computation of memory for process children"
17156325f6cab26e5e387045a3da968fb1ab9b5e,Ignore *.egg-info,['2bd93b6494e80525f06fdbb278ebedc720f9765e'],False,['.gitignore'],No,No,Ignore *.egg-info
f30ff08b0d5aafe3202233d5f7224548163119ee,Review code,['17156325f6cab26e5e387045a3da968fb1ab9b5e'],False,['memory_profiler.py'],No,No,Review code
372b290a0ab8217d1780ae7624d486debd4e190a,Refactor to compute memory of generators and list/set/dict comprehensions,['f30ff08b0d5aafe3202233d5f7224548163119ee'],False,"['Makefile', 'memory_profiler.py', 'test/test_gen.py']",No,No,Refactor to compute memory of generators and list/set/dict comprehensions
cc2f4f194188fda358f3487b06f0840fbf68471a,Test issue #42,['372b290a0ab8217d1780ae7624d486debd4e190a'],False,['test/test_gen.py'],No,No,Test issue #42
0a4e3e7f4d0f9c5c30028302ae1e535f8044a089,"Merge pull request #110 from florentx/refactor_lineprofiler

Refactor lineprofiler","['2bd93b6494e80525f06fdbb278ebedc720f9765e', 'cc2f4f194188fda358f3487b06f0840fbf68471a']",True,[],No,No,"Merge pull request #110 from florentx/refactor_lineprofiler

Refactor lineprofiler"
0e25b08045aadf86d95a1dd2a98076e23d65d837,release 0.39,['0a4e3e7f4d0f9c5c30028302ae1e535f8044a089'],False,['memory_profiler.py'],No,No,release 0.39
ad64aa0059dc73727c37f6e4b7060d7ca85d1d01,release 0.40,['0e25b08045aadf86d95a1dd2a98076e23d65d837'],False,['memory_profiler.py'],No,No,release 0.40
239992d205f684b0d096c871afe7f8d10547144f,add travis-ci file,['0a4e3e7f4d0f9c5c30028302ae1e535f8044a089'],False,['.travis.yml'],No,No,add travis-ci file
109f449b254ad90e106edc29a3a7cc942c6f8f21,update travis,['239992d205f684b0d096c871afe7f8d10547144f'],False,['.travis.yml'],Yes,Yes,Update applied: update travis
44f2a71b502aa2cf8d693947a3dd51bc609d698d,Add travis build to README,['109f449b254ad90e106edc29a3a7cc942c6f8f21'],False,['README.rst'],No,No,Add travis build to README
423729c7e2f9a6455351e9bc33004ff408bafefe,update travis,['44f2a71b502aa2cf8d693947a3dd51bc609d698d'],False,['.travis.yml'],Yes,Yes,Update applied: update travis
c7442affea9325fd646a65be9bf313216a9127de,Make mprun python-2 compatible,['423729c7e2f9a6455351e9bc33004ff408bafefe'],False,"['Makefile', 'memory_profiler.py']",No,No,Make mprun python-2 compatible
b2b936c2200b49482ce87faaadca966d8828df8e,"FIX: unicode in python3, function does not exist",['c7442affea9325fd646a65be9bf313216a9127de'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: FIX: unicode in python3, function does not exist"
5b973822b365dfee327009c6fc4f6e9fe37086fe,new version,['b2b936c2200b49482ce87faaadca966d8828df8e'],False,['memory_profiler.py'],No,No,new version
c08a8860a694b2374840aa1ed164d42260834b9a,add ipython to travis,['5b973822b365dfee327009c6fc4f6e9fe37086fe'],False,['.travis.yml'],No,No,add ipython to travis
