Old File Path,New File Path,Commit SHA,Parent Commit SHA,Commit Message,Histogram Diff
README.rst,README.rst,c7c16dedc6a1da1a0f3c5b551437ccb471aa0eb4,375eb020345c776dfb1b6f04cb6b8f1f7070fcf3,Write a line about --flame and add an image,"@@ -150,6 +150,11 @@ afterward will plot the result, making plots (using matplotlib) similar to these
    :target: https://github.com/scikit-learn/scikit-learn/pull/2248
    :height: 350px
 
+or, with the ``--flame`` option (``mprof plot --flame``):
+
+.. image:: images/flamegraph.py
+   :height: 350px
+
 A discussion of these capabilities can be found `here <http://fa.bianp.net/blog/2014/plot-memory-usage-as-a-function-of-time/>`_.
 
 .. warning:: If your Python file imports the memory profiler `from memory_profiler import profile` these timestamps will not be recorded. Comment out the import, leave your functions decorated, and re-run.
"
images/flamegraph.png,images/flamegraph.png,c7c16dedc6a1da1a0f3c5b551437ccb471aa0eb4,375eb020345c776dfb1b6f04cb6b8f1f7070fcf3,Write a line about --flame and add an image,"Binary files /dev/null and b/images/flamegraph.png differ
"
README.rst,README.rst,054300cd93af4e47c2a54260b2020c7c59d8812c,c7c16dedc6a1da1a0f3c5b551437ccb471aa0eb4,Update README.rst,"@@ -150,9 +150,9 @@ afterward will plot the result, making plots (using matplotlib) similar to these
    :target: https://github.com/scikit-learn/scikit-learn/pull/2248
    :height: 350px
 
-or, with the ``--flame`` option (``mprof plot --flame``):
+or, with ``mprof plot --flame`` (the function and timestamp names will appear on hover):
 
-.. image:: images/flamegraph.py
+.. image:: ./images/flamegraph.png
    :height: 350px
 
 A discussion of these capabilities can be found `here <http://fa.bianp.net/blog/2014/plot-memory-usage-as-a-function-of-time/>`_.
"
mprof.py,mprof.py,85976ed13a35f6ae0863d5b0927375f81365a4ec,054300cd93af4e47c2a54260b2020c7c59d8812c,Define handlers earlier,"@@ -562,27 +562,6 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
         pl.vlines(cmpoint[0], pl.ylim()[0]+0.001, pl.ylim()[1] - 0.001, 'r', '--')
         pl.hlines(cmpoint[1], pl.xlim()[0]+0.001, pl.xlim()[1] - 0.001, 'r', '--')
 
-    # plot timestamps, if any
-    if len(ts) > 0 and timestamps:
-        func_num = 0
-        f_labels = function_labels(ts.keys())
-        rectangles = {}
-        for f, exec_ts in ts.items():
-            for execution in exec_ts:
-                x0, x1 = execution[:2]
-                y0 = execution[4]
-                y1 = y0 + 1
-                x0 -= global_start
-                x1 -= global_start
-                color = next(colors[y0])
-                rect, text = add_timestamp_rectangle(
-                    timestamp_ax,
-                    x0, x1, y0, y1, f,
-                    color=color
-                )
-                rectangles[(x0, y0, x1, y1)] = (f, text, rect)
-            func_num += 1
-
     def mouse_motion_handler(event):
         x, y = event.xdata, event.ydata
         if x is not None and y is not None:
@@ -630,10 +609,31 @@ def flame_plotter(filename, index=0, timestamps=True, children=True, options=Non
                 pl.draw()
                 return
 
-    # Disable hovering if there are too many rectangle to prevent slow down
-    if len(rectangles) < 100:
-        pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
-    pl.gcf().canvas.mpl_connect('button_release_event', mouse_click_handler)
+    # plot timestamps, if any
+    if len(ts) > 0 and timestamps:
+        func_num = 0
+        f_labels = function_labels(ts.keys())
+        rectangles = {}
+        for f, exec_ts in ts.items():
+            for execution in exec_ts:
+                x0, x1 = execution[:2]
+                y0 = execution[4]
+                y1 = y0 + 1
+                x0 -= global_start
+                x1 -= global_start
+                color = next(colors[y0])
+                rect, text = add_timestamp_rectangle(
+                    timestamp_ax,
+                    x0, x1, y0, y1, f,
+                    color=color
+                )
+                rectangles[(x0, y0, x1, y1)] = (f, text, rect)
+            func_num += 1
+
+        # Disable hovering if there are too many rectangle to prevent slow down
+        if len(rectangles) < 100:
+            pl.gcf().canvas.mpl_connect('motion_notify_event', mouse_motion_handler)
+        pl.gcf().canvas.mpl_connect('button_release_event', mouse_click_handler)
 
     if timestamps:
         pl.hlines(max_mem,
"
mprof.py,mprof.py,68812af610b769d434dc0c46be3e6d6e3a400fec,e3fc5eeca800ae9aba3bb373c2d045a5c4767cb9,BUG: Set ioff to avoid immediate close,"@@ -202,7 +202,7 @@ This file contains the process memory consumption, in Mb (one value per line).""""
                              'Option 4: (--python flag present) ""<PYTHON_MODULE> <ARG1> <ARG2>..."" - profile python module\n'
                         )
     args = parser.parse_args()
-    
+
     if len(args.program) == 0:
         print(""A program to run must be provided. Use -h for help"")
         sys.exit(1)
@@ -517,6 +517,7 @@ such file in the current directory.""""""
         print(""matplotlib is needed for plotting."")
         print(e)
         sys.exit(1)
+    pl.ioff()
 
     profiles = glob.glob(""mprofile_??????????????.dat"")
     profiles.sort()
"
memory_profiler.py,memory_profiler.py,3b5e7f2c276961764419d28df8035f63e9622361,e3fc5eeca800ae9aba3bb373c2d045a5c4767cb9,FIX: Order of subselection,"@@ -335,11 +335,11 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                 parent_conn.send(0)  # finish timing
                 ret = parent_conn.recv()
                 n_measurements = parent_conn.recv()
-                if retval:
-                    ret = ret, returned
                 if max_usage:
                     # Convert the one element list produced by MemTimer to a singular value
                     ret = ret[0]
+                if retval:
+                    ret = ret, returned
             except Exception:
                 parent = psutil.Process(os.getpid())
                 for child in parent.children(recursive=True):
@@ -1120,14 +1120,14 @@ def exec_with_profiler(filename, profiler, backend, passed_args=[]):
     from runpy import run_module
     builtins.__dict__['profile'] = profiler
     ns = dict(_CLEAN_GLOBALS,
-              profile=profiler, 
+              profile=profiler,
              # Make sure the __file__ variable is usable
              # by the script we're profiling
               __file__=filename)
     # Make sure the script's directory in on sys.path
     # credit to line_profiler
     sys.path.insert(0, os.path.dirname(script_filename))
-    
+
     _backend = choose_backend(backend)
     sys.argv = [filename] + passed_args
     try:
"
README.rst,README.rst,9e95cec1568dd95ad2c1092c07e039947228c787,8b01378de1b7f46c610b23a538422dc5a47fdfc1,Add documentation regarding plot settings,"@@ -202,6 +202,19 @@ the total memory of the program as well as each child individually. If using
 the API directly, note that the return from ``memory_usage`` will include the
 child memory in a nested list along with the main process memory.
 
+Plot settings
+===============================
+
+By default, the command line call is set as the graph title. If you wish to customize it, you can use the ``-t`` option to manually set the figure title.
+
+
+    mprof plot -t 'Recorded memory usage'
+
+You can also hide the function timestamps using the ``n`` flag, such as
+
+    mprof plot -n
+
+
 Setting debugger breakpoints
 =============================
 It is possible to set breakpoints depending on the amount of memory used.
"
memory_profiler.py,memory_profiler.py,0587774307774595eade429af329f5304381d776,ad64e49aed8db710b0b8ae8cd1694b5f95ab5540,Handle unicode files in a Python 2 and 3 compatible fassion using io.open,"@@ -12,6 +12,7 @@ import inspect
 import linecache
 import logging
 import os
+from io import open
 import pdb
 import subprocess
 import sys
@@ -20,6 +21,7 @@ import traceback
 import warnings
 import contextlib
 
+
 if sys.platform == ""win32"":
     # any value except signal.CTRL_C_EVENT and signal.CTRL_BREAK_EVENT
     # can be used to kill a process unconditionally in Windows
"
test/test_unicode.py,test/test_unicode.py,0587774307774595eade429af329f5304381d776,ad64e49aed8db710b0b8ae8cd1694b5f95ab5540,Handle unicode files in a Python 2 and 3 compatible fassion using io.open,"@@ -1,5 +1,4 @@
 # -*- coding: utf-8  -*-
-# run only for Python 2.xx
 @profile
 def test_unicode(txt):
     # test when unicode is present
"
memory_profiler.py,memory_profiler.py,f315e196cfbec146ea94ebe964a43ba646571597,0587774307774595eade429af329f5304381d776,make sure file is opened in rb,"@@ -1164,7 +1164,7 @@ def exec_with_profiler(filename, profiler, backend, passed_args=[]):
     try:
         if _backend == 'tracemalloc' and has_tracemalloc:
             tracemalloc.start()
-        with open(filename) as f:
+        with open(filename, 'rb') as f:
             exec(compile(f.read(), filename, 'exec'), ns, ns)
     finally:
         if has_tracemalloc and tracemalloc.is_tracing():
"
memory_profiler.py,memory_profiler.py,fdf4488ffe42c588bfa632537e9a959e4b36bf83,ad64e49aed8db710b0b8ae8cd1694b5f95ab5540,added max_iterations parameter to memory_usage function; added corresponding test case,"@@ -238,7 +238,7 @@ class MemTimer(Process):
 
 def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                  include_children=False, multiprocess=False, max_usage=False,
-                 retval=False, stream=None, backend=None):
+                 retval=False, stream=None, backend=None, max_iterations=None):
     """"""
     Return the memory usage of a process or piece of code
 
@@ -307,6 +307,8 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
     else:
         # for a Python function wait until it finishes
         max_iter = float('inf')
+        if max_iterations is not None:
+            max_iter = max_iterations
 
     if callable(proc):
         proc = (proc, (), {})
@@ -320,7 +322,9 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
         else:
             raise ValueError
 
+        current_iter = 0
         while True:
+            current_iter += 1
             child_conn, parent_conn = Pipe()  # this will store MemTimer's results
             p = MemTimer(os.getpid(), interval, child_conn, backend,
                          timestamps=timestamps,
@@ -349,7 +353,8 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
                 raise
 
             p.join(5 * interval)
-            if n_measurements > 4 or interval < 1e-6:
+            
+            if (n_measurements > 4) or (current_iter == max_iter) or (interval < 1e-6):
                 break
             interval /= 10.
     elif isinstance(proc, subprocess.Popen):
"
test/test_memory_usage.py,test/test_memory_usage.py,fdf4488ffe42c588bfa632537e9a959e4b36bf83,ad64e49aed8db710b0b8ae8cd1694b5f95ab5540,added max_iterations parameter to memory_usage function; added corresponding test case,"@@ -1,4 +1,5 @@
 from memory_profiler import memory_usage
+import os
 
 
 def some_func(*args, **kwargs):
@@ -10,6 +11,20 @@ def test_memory_usage():
     mem, ret = memory_usage((some_func, (1, 2), dict(a=1)), retval=True)
     assert ret[0] == (1, 2)
     assert ret[1] == dict(a=1)
+    
+    
+def write_line(filepath):
+    with open(filepath, 'a') as the_file:
+        the_file.write('Testing\n')
+
+def test_max_iterations():
+    # Check that memory_usage works with max_iterations set (for python functions).
+    this_dir = os.path.dirname(os.path.realpath(__file__))
+    file = os.path.join(this_dir, 'temp_test_max_iterations_file.txt')
+    mem = memory_usage((write_line, (file, ), dict()), max_usage=True, max_iterations=1)
+    n_lines = sum(1 for line in open(file))
+    os.remove(file)
+    assert n_lines == 1
 
 
 def test_return_value_consistency():
@@ -27,4 +42,5 @@ def test_return_value_consistency():
 
 if __name__ == ""__main__"":
     test_memory_usage()
+    test_max_iterations()
     test_return_value_consistency()
"
memory_profiler.py,memory_profiler.py,0266baae7c03f149759d16710c2a5d7b84add3d0,fdf4488ffe42c588bfa632537e9a959e4b36bf83,added max_iterations to memory_usage docstring,"@@ -280,6 +280,10 @@ def memory_usage(proc=-1, interval=.1, timeout=None, timestamps=False,
         to this file instead of stored in memory and returned at the end of
         the subprocess. Useful for long-running processes.
         Implies timestamps=True.
+        
+    max_iterations : int
+        Limits the number of iterations (calls to the process being monitored). Relevent
+        when the process is a python function. 
 
     Returns
     -------
"
setup.py,setup.py,2dcb23ea33fe853d72bad9f2db8debac625e9b09,f10af516da31180e1df9692f00ca2345acab581e,"link from PyPI to github

it's useless using the PyPI project url in setup.py because it's only used on the PyPI page","@@ -46,7 +46,7 @@ setup(
     version=find_version(""memory_profiler.py""),
     author='Fabian Pedregosa',
     author_email='f@bianp.net',
-    url='http://pypi.python.org/pypi/memory_profiler',
+    url='https://github.com/pythonprofilers/memory_profiler',
     py_modules=['memory_profiler', 'mprof'],
     entry_points={
         'console_scripts' : ['mprof = mprof:main'],
"
memory_profiler.py,memory_profiler.py,e46f82e9ce5b58c8e1b0d7dc9985837378805fae,0e4d0eaef27898f852ca0ca57746f49a106f84e0,Add iscoroutine with replacement for older pythons,"@@ -29,6 +29,16 @@ else:
 import psutil
 
 
+if sys.version_info > (3, 3):
+    if sys.version_info < (3, 5):
+        from asyncio import iscoroutinefunction
+    else:
+        from inspect import iscoroutinefunction
+else:
+    def iscoroutinefunction(_):
+        return False
+
+
 # TODO: provide alternative when multiprocessing is not available
 try:
     from multiprocessing import Process, Pipe
"
